beneficiary_id,query_country_code,query_country,query_type,query_state,query_region,query_county,query_city,query_postal_code,query_address
daxi cleaning srl,RO,Romania,project,,,,,,
dc & co ltd s.r.l.,RO,Romania,project,,,,,,
dc communication,RO,Romania,project,,,,,,
dco general coninstal s.r.l. ( fost ovi conexpert s.r.l.),RO,Romania,project,,,,,,
deco center s.r.l.,RO,Romania,project,,,,,,
decora stil s.r.l.,RO,Romania,project,,,,,,
deep sky consult s.r.l.,RO,Romania,project,,,,,,
defel com s.r.l. suceava,RO,Romania,project,,,,,,
dekomte de temple engineering srl,RO,Romania,project,,,,,,
delason s.r.l.,RO,Romania,project,,,,,,
deloitte bedrijfsrevisoren cvba,RO,Romania,project,,,,,,
delphi diesel systems romania srl,RO,Romania,project,,,,,,
delroti s.r.l.,RO,Romania,project,,,,,,
delta aluminiu srl,RO,Romania,project,,,,,,
delta con srl,RO,Romania,project,,,,,,
delta invest srl,RO,Romania,project,,,,,,
delta nautic s.r.l.,RO,Romania,project,,,,,,
delta speed solutions s.r.l.,RO,Romania,project,,,,,,
deltamed s.r.l.,RO,Romania,project,,,,,,
deltamed srl,RO,Romania,project,,,,,,
deltarom s.r.l.,RO,Romania,project,,,,,,
deme macarale srl,RO,Romania,project,,,,,,
demiuma comimpex s.r.l.,RO,Romania,project,,,,,,
denkstatt romania srl,RO,Romania,project,,,,,,
dental med-clinica stomatologica s.r.l.,RO,Romania,project,,,,,,
dental partners grup s.r.l.,RO,Romania,project,,,,,,
dentex trading s.r.l.,RO,Romania,project,,,,,,
depaco srl,RO,Romania,project,,,,,,
departamentul pentru afaceri europene - guvernul romaniei,RO,Romania,project,,,,,,
departamentul pentru egalitatea de sanse intre femei si barbati,RO,Romania,project,,,,,,
departamentul pentru energie,RO,Romania,project,,,,,,
departamentul pentru intreprinderi mici si mijlocii,RO,Romania,project,,,,,,
depona edilitare si comert srl,RO,Romania,project,,,,,,
depona edilitare si drumuri s.r.l.,RO,Romania,project,,,,,,
depro inovatie srl,RO,Romania,project,,,,,,
derapet s.r.l.,RO,Romania,project,,,,,,
developmenttrainingconsultingsrl,RO,Romania,project,,,,,,
dezvoltarea competentei de comunicare in limba materna a elevilor din invatamantul primar pe baza unor analize personalizate realizate cu instrumente informatice,RO,Romania,project,,,,,,
dgrfp ploiesti,RO,Romania,project,,,,,,
dial srl,RO,Romania,project,,,,,,
diamses s.r.l.,RO,Romania,project,,,,,,
diclasse s.r.l.,RO,Romania,project,,,,,,
dietz articole din lemn s.r.l.,RO,Romania,project,,,,,,
diferit srl,RO,Romania,project,,,,,,
diginesis s.r.l.,RO,Romania,project,,,,,,
digital brain s.r.l.,RO,Romania,project,,,,,,
dimeco srl,RO,Romania,project,,,,,,
dimex 2000 company srl,RO,Romania,project,,,,,,
dimmer s.r.l.,RO,Romania,project,,,,,,
dinamic bmp s.r.l.,RO,Romania,project,,,,,,
dinamic house s.r.l.,RO,Romania,project,,,,,,
dinamictour borcea srl,RO,Romania,project,,,,,,
direct client services s.r.l.,RO,Romania,project,,,,,,
direct consulting & advertising s.r.l.,RO,Romania,project,,,,,,
direct line inox impex s.r.l.,RO,Romania,project,,,,,,
direct line inox impex srl,RO,Romania,project,,,,,,
directia afaceri europene si relatii internationale din cadrul ministerului administratiei si internelor,RO,Romania,project,,,,,,
directia analiza si programare/ acis,RO,Romania,project,,,,,,
directia asistenta tehnica/ acis,RO,Romania,project,,,,,,
directia asistenta tehnica/acis,RO,Romania,project,,,,,,
directia coordonare de sistem/ acis,RO,Romania,project,,,,,,
directia coordonare de sistem/acis,RO,Romania,project,,,,,,
directia de analiza si programare,RO,Romania,project,,,,,,
directia de asistenta sociala a mun. targoviste,RO,Romania,project,,,,,,
directia de asistenta sociala a municipiului targoviste,RO,Romania,project,,,,,,
directia de asistenta sociala dorohoi,RO,Romania,project,,,,,,
directia de asistenta sociala voluntari,RO,Romania,project,,,,,,
directia generala administratie publica,RO,Romania,project,,,,,,
directia generala de asistenta sociala a municipiului bucuresti,RO,Romania,project,,,,,,
directia generala de asistenta sociala si protectia copilului,RO,Romania,project,,,,,,
directia generala de asistenta sociala si protectia copilului -sector 1,RO,Romania,project,,,,,,
directia generala de asistenta sociala si protectia copilului secor 6,RO,Romania,project,,,,,,
directia generala de asistenta sociala si protectia copilului sector 3,RO,Romania,project,,,,,,
directia generala de asistenta sociala si protectia copilului sector 4,RO,Romania,project,,,,,,
directia generala de asistenta sociala si protectia copilului sector 6,RO,Romania,project,,,,,,
directia generala de asistenta sociala si protectie a copilului,RO,Romania,project,,,,,,
directia generala de impozite si taxe locale a sectorului 4,RO,Romania,project,,,,,,
directia generala de informatii si protectie interna,RO,Romania,project,,,,,,
directia generala de pasapoarte,RO,Romania,project,,,,,,
directia generala regionala a finantelor publice craiova,RO,Romania,project,,,,,,
directia generalaimpozitesitaxelocale- sector 1,RO,Romania,project,,,,,,
directia pentru descentralizarea administratiei publice,RO,Romania,project,,,,,,
district s.r.l.,RO,Romania,project,,,,,,
district serv s.r.l.,RO,Romania,project,,,,,,
disz tipo s.r.l.,RO,Romania,project,,,,,,
dkr proiect s.r.l.,RO,Romania,project,,,,,,
dn dragoiu s.r.l.,RO,Romania,project,,,,,,
docuprint s.r.l.,RO,Romania,project,,,,,,
dodi plast tech srl,RO,Romania,project,,,,,,
dolj construct srl,RO,Romania,project,,,,,,
domarex '94 s.r.l.,RO,Romania,project,,,,,,
domino's pizza maxim s.r.l.,RO,Romania,project,,,,,,
domo media s.r.l.,RO,Romania,project,,,,,,
domus s.r.l.,RO,Romania,project,,,,,,
donalam,RO,Romania,project,,,,,,
donau chem,RO,Romania,project,,,,,,
doralex com s.r.l.,RO,Romania,project,,,,,,
doralex com srl,RO,Romania,project,,,,,,
doriot dent s.r.l.,RO,Romania,project,,,,,,
dornseiff nacele srl,RO,Romania,project,,,,,,
dorsum software s.r.l.,RO,Romania,project,,,,,,
dr. office group s.r.l.,RO,Romania,project,,,,,,
drealcel s.r.l.,RO,Romania,project,,,,,,
drucodan trans impex s.r.l.,RO,Romania,project,,,,,,
drum construct s.r.l.,RO,Romania,project,,,,,,
drumuri si poduri mures s.r.l.,RO,Romania,project,,,,,,
dual m&g s.r.l.,RO,Romania,project,,,,,,
dual serv com srl,RO,Romania,project,,,,,,
dual turism s.r.l.,RO,Romania,project,,,,,,
dulapul cu haine s.r.l.,RO,Romania,project,,,,,,
duna plast s.r.l.,RO,Romania,project,,,,,,
duo mat srl,RO,Romania,project,,,,,,
duplex 91 srl,RO,Romania,project,,,,,,
dutch marine trading design sa,RO,Romania,project,,,,,,
dynamic tools s.r.l.,RO,Romania,project,,,,,,
"e-health - resurse digitale pentru o educatie moderna, in corelatie cu nevoile pietei muncii si ale societatii bazate pe cunoastere",RO,Romania,project,,,,,,
e-invest marketing s.r.l.,RO,Romania,project,,,,,,
ecas electro s.r.l.,RO,Romania,project,,,,,,
eco piro srl,RO,Romania,project,,,,,,
ecoflam s.r.l.,RO,Romania,project,,,,,,
ecoimpact-asociatia romana a evaluatorilor si auditorilor de mediu,RO,Romania,project,,,,,,
ecolombo s.r.l.,RO,Romania,project,,,,,,
ecoproiect s.r.l.,RO,Romania,project,,,,,,
ecosistem s.r.l,RO,Romania,project,,,,,,
ecovis romania s.r.l.,RO,Romania,project,,,,,,
edinfosrl,RO,Romania,project,,,,,,
editura diana s.r.l.,RO,Romania,project,,,,,,
editura minerva s.a.,RO,Romania,project,,,,,,
editura niculescu s.r.l.,RO,Romania,project,,,,,,
editura sigma,RO,Romania,project,,,,,,
editura sigma s.r.l.,RO,Romania,project,,,,,,
"edu c.a.t - calitate, asistenta, training in educatie",RO,Romania,project,,,,,,
efect advertising,RO,Romania,project,,,,,,
efect advertising srl,RO,Romania,project,,,,,,
efes export srl,RO,Romania,project,,,,,,
effe di gi company s.r.l.,RO,Romania,project,,,,,,
egis romania sa,RO,Romania,project,,,,,,
ejot romania s.r.l.,RO,Romania,project,,,,,,
eky-sam srl,RO,Romania,project,,,,,,
el car s.r.l,RO,Romania,project,,,,,,
elaster serv s.r.l.,RO,Romania,project,,,,,,
elcom international s.r.l.,RO,Romania,project,,,,,,
elcom s.r.l.,RO,Romania,project,,,,,,
elcomet 2000 srl,RO,Romania,project,,,,,,
electra s.r.l.,RO,Romania,project,,,,,,
electric company s.a.,RO,Romania,project,,,,,,
electric plus srl,RO,Romania,project,,,,,,
electric s.r.l.,RO,Romania,project,,,,,,
electricnavinstal,RO,Romania,project,,,,,,
electro max srl,RO,Romania,project,,,,,,
electro plus company s.r.l.,RO,Romania,project,,,,,,
electro sistem srl,RO,Romania,project,,,,,,
electro-beta s.r.l.,RO,Romania,project,,,,,,
electroalfa,RO,Romania,project,,,,,,
electroclem s.r.l.,RO,Romania,project,,,,,,
electromec sa,RO,Romania,project,,,,,,
electroprecizia electrical equipment srl,RO,Romania,project,,,,,,
electroprecizia electrical motors,RO,Romania,project,,,,,,
electroserv ariesul s.r.l.,RO,Romania,project,,,,,,
electrostatic srl,RO,Romania,project,,,,,,
electroutilaj sa,RO,Romania,project,,,,,,
elektroweigl s.r.l.,RO,Romania,project,,,,,,
elen ong,RO,Romania,project,,,,,,
eli np cluster inovativ,RO,Romania,project,,,,,,
elis agregate srl,RO,Romania,project,,,,,,
elis pavaje srl,RO,Romania,project,,,,,,
elkim special,RO,Romania,project,,,,,,
elleti com trans,RO,Romania,project,,,,,,
elleti com trans s.r.l.,RO,Romania,project,,,,,,
elmafarm srl,RO,Romania,project,,,,,,
elmed s.r.l.,RO,Romania,project,,,,,,
elo digital office s.r.l.,RO,Romania,project,,,,,,
elpidex s.r.l,RO,Romania,project,,,,,,
elprod 2000,RO,Romania,project,,,,,,
elprod 2000 srl,RO,Romania,project,,,,,,
elpromex consult s.r.l,RO,Romania,project,,,,,,
elsaco business software s.r.l.,RO,Romania,project,,,,,,
elsira s.r.l.,RO,Romania,project,,,,,,
eltop s.r.l.,RO,Romania,project,,,,,,
eltronis srl,RO,Romania,project,,,,,,
emantes consulting s.r.l.,RO,Romania,project,,,,,,
emex cont s.r.l.,RO,Romania,project,,,,,,
emi parc s.r.l.,RO,Romania,project,,,,,,
emipre video production sr,RO,Romania,project,,,,,,
emon electric s.a.,RO,Romania,project,,,,,,
ems-electra s.r.l.,RO,Romania,project,,,,,,
emsil techtrans srl,RO,Romania,project,,,,,,
emtech srl,RO,Romania,project,,,,,,
end soft design,RO,Romania,project,,,,,,
energofanex s.r.l.,RO,Romania,project,,,,,,
energomontaj grup s.r.l.,RO,Romania,project,,,,,,
energomontaj grup srl,RO,Romania,project,,,,,,
ensight finance s.r.l.,RO,Romania,project,,,,,,
entelion software s.r.l.,RO,Romania,project,,,,,,
enviroscopy s.r.l.,RO,Romania,project,,,,,,
epinvest s.r.l.,RO,Romania,project,,,,,,
episcopia ortodoxa romana a devei si hunedoarei,RO,Romania,project,,,,,,
episcopia severinului si strehaiei,RO,Romania,project,,,,,,
epmc consulting s.r.l. (fost kvb economic filiala cluj-napoca s.r.l.),RO,Romania,project,,,,,,
epoint web solutions s.r.l.,RO,Romania,project,,,,,,
eps distribution grup s.r.l.,RO,Romania,project,,,,,,
eralbi dream flowers s.r.l.,RO,Romania,project,,,,,,
erbasu total construct sa,RO,Romania,project,,,,,,
erdholz s.r.l.,RO,Romania,project,,,,,,
eren montaj srl,RO,Romania,project,,,,,,
erg termrom filiala galati s.r.l.,RO,Romania,project,,,,,,
erg termrom s.a.,RO,Romania,project,,,,,,
ergad technology srl,RO,Romania,project,,,,,,
ergio-prod s.r.l.,RO,Romania,project,,,,,,
ergologic controls s.r.l.,RO,Romania,project,,,,,,
ernst & young srl,RO,Romania,project,,,,,,
erromed s.r.l,RO,Romania,project,,,,,,
ertex international srl,RO,Romania,project,,,,,,
escapade fashion s.r.l.,RO,Romania,project,,,,,,
escapade fashion s.r.l. (fost logical s.r.l.),RO,Romania,project,,,,,,
escenomatica srl,RO,Romania,project,,,,,,
esterer srl,RO,Romania,project,,,,,,
eta automatizari industriale s.r.l.,RO,Romania,project,,,,,,
eta2u s.r.l.,RO,Romania,project,,,,,,
etansari grafex srl,RO,Romania,project,,,,,,
eternal beauty s.r.l.,RO,Romania,project,,,,,,
ethossrl,RO,Romania,project,,,,,,
etichete flexo srl,RO,Romania,project,,,,,,
eucalipt prodcom s.r.l.,RO,Romania,project,,,,,,
eudis s.r.l.,RO,Romania,project,,,,,,
eugen trans s.r.l.,RO,Romania,project,,,,,,
euro active solutions s.r.l.,RO,Romania,project,,,,,,
euro est group s.r.l.,RO,Romania,project,,,,,,
euro est group srl,RO,Romania,project,,,,,,
euro jobs,RO,Romania,project,,,,,,
euro management grup s.r.l.,RO,Romania,project,,,,,,
euro marketing & distributie s.r.l.,RO,Romania,project,,,,,,
euro personal s.r.l.,RO,Romania,project,,,,,,
euro prod s.a.,RO,Romania,project,,,,,,
euro project consulting s.r.l.,RO,Romania,project,,,,,,
euro quip international s.r.l.,RO,Romania,project,,,,,,
euro sangift s.r.l.,RO,Romania,project,,,,,,
euro zone com s.r.l.,RO,Romania,project,,,,,,
euro<26,RO,Romania,project,,,,,,
euro<26 romania,RO,Romania,project,,,,,,
euroaptitudini s.a.,RO,Romania,project,,,,,,
eurobit consult & management srl,RO,Romania,project,,,,,,
eurocogen filiala aninoasa srl,RO,Romania,project,,,,,,
euroconf impex s.r.l.,RO,Romania,project,,,,,,
euroconf impex srl,RO,Romania,project,,,,,,
euroconstruct s.r.l.,RO,Romania,project,,,,,,
euroconstruct srl,RO,Romania,project,,,,,,
euroderma impex s.r.l.,RO,Romania,project,,,,,,
euroink romania,RO,Romania,project,,,,,,
eurologistic srl,RO,Romania,project,,,,,,
european funds invest,RO,Romania,project,,,,,,
european profiles s.a.,RO,Romania,project,,,,,,
europexpres srl,RO,Romania,project,,,,,,
europrefabricate srl,RO,Romania,project,,,,,,
eurostar contact intermedieri s.r.l.,RO,Romania,project,,,,,,
eurosteel s.r.l.,RO,Romania,project,,,,,,
eurostil proiect srl,RO,Romania,project,,,,,,
eurotek s.r.l.,RO,Romania,project,,,,,,
eurotest srl,RO,Romania,project,,,,,,
eurotop consulting s.r.l.,RO,Romania,project,,,,,,
eurotrainingsrl,RO,Romania,project,,,,,,
evcont audit s.r.l.,RO,Romania,project,,,,,,
everest international holding sa,RO,Romania,project,,,,,,
evergreen distribution s.r.l.,RO,Romania,project,,,,,,
eviprim com s.r.l.,RO,Romania,project,,,,,,
evollo s.r.l.,RO,Romania,project,,,,,,
evoluzione srl,RO,Romania,project,,,,,,
evotracking s.r.l.,RO,Romania,project,,,,,,
exact factor srl,RO,Romania,project,,,,,,
exclusiv catering s.r.l.,RO,Romania,project,,,,,,
exelectro engineering s.a.,RO,Romania,project,,,,,,
exmobi company s.r.l.,RO,Romania,project,,,,,,
experience source s.r.l.,RO,Romania,project,,,,,,
experiv s.r.l.,RO,Romania,project,,,,,,
expert accounting s.r.l.,RO,Romania,project,,,,,,
expert avi consulting s.r.l.,RO,Romania,project,,,,,,
expert company group s.r.l.,RO,Romania,project,,,,,,
expert consulting,RO,Romania,project,,,,,,
expert consulting srl,RO,Romania,project,,,,,,
expert it s.r.l.,RO,Romania,project,,,,,,
expert manager s.r.l.,RO,Romania,project,,,,,,
expert moldova trading s.r.l.,RO,Romania,project,,,,,,
expert one research s.r.l.(fost xor it systems s.r.l.),RO,Romania,project,,,,,,
expert tools s.r.l.,RO,Romania,project,,,,,,
expert-contab s.r.l. suceava,RO,Romania,project,,,,,,
explocarb s.r.l.,RO,Romania,project,,,,,,
explocarb srl,RO,Romania,project,,,,,,
explocom gk srl,RO,Romania,project,,,,,,
explomin srl,RO,Romania,project,,,,,,
expotehnica s.r.l.,RO,Romania,project,,,,,,
extreme training,RO,Romania,project,,,,,,
eyanna cosmeceuticals s.r.l.,RO,Romania,project,,,,,,
eyedeal media s.r.l.,RO,Romania,project,,,,,,
f haus s.r.l.,RO,Romania,project,,,,,,
f.e.n. partners,RO,Romania,project,,,,,,
fabrica de scule rasnov s.a. (fsr s.a.),RO,Romania,project,,,,,,
"facultatea de automatica si calculatoare, upb",RO,Romania,project,,,,,,
fag international srl,RO,Romania,project,,,,,,
fair & full consulting s.r.l.,RO,Romania,project,,,,,,
faist mekatronic srl,RO,Romania,project,,,,,,
faq group s.r.l.,RO,Romania,project,,,,,,
faralco s.r.l.,RO,Romania,project,,,,,,
farmacia hapciu s.r.l.,RO,Romania,project,,,,,,
farmacia sf. elena s.r.l.,RO,Romania,project,,,,,,
farmacia titan s.r.l.,RO,Romania,project,,,,,,
fastbit s.r.l.,RO,Romania,project,,,,,,
faxmedia consulting s.r.l.,RO,Romania,project,,,,,,
fedei - fundatia pentru dezvoltare economica si integrare europeana,RO,Romania,project,,,,,,
"federatia ""junior chamber international"" romania",RO,Romania,project,,,,,,
"federatia ""organizatia nationala a persoanelor cu handicap din romania"" (onphr)",RO,Romania,project,,,,,,
"federatia ""solidaritatea sanitara"" din romania",RO,Romania,project,,,,,,
federatia asociatiilor de basarabeni din romania,RO,Romania,project,,,,,,
federatia editorilor si difuzorilor de carte din romania (fedcr),RO,Romania,project,,,,,,
federatia filantropia,RO,Romania,project,,,,,,
federatia nationala a producatorilor agricoli din romania,RO,Romania,project,,,,,,
"federatia nationala a sindicatelor din agricultura, alimentatie, tutun, domenii si servicii conexe agrostar",RO,Romania,project,,,,,,
"federatia nationala a sindicatelor din agrigultura, alimentatie, tutun, domenii si servicii conexe - agrostar",RO,Romania,project,,,,,,
federatia nationala a sindicatelor din electricitate univers,RO,Romania,project,,,,,,
federatia nationala a sindicatelor din industria alimentara,RO,Romania,project,,,,,,
"federatia nationala sindicatelor din agricultura, alimentatie, tutun, domenii si servicii conexe agrostar",RO,Romania,project,,,,,,
federatia onphr - organizatia nationala a persoanelor cu handicap din romania,RO,Romania,project,,,,,,
federatia onphr- organizatia nationala a persoanelor cu handicap din romania,RO,Romania,project,,,,,,
federatia patronala energetica,RO,Romania,project,,,,,,
federatia patronala romana din industria alimentara romalimenta,RO,Romania,project,,,,,,
"federatia pentru dezvoltarea zonei rurale ""bargau - calimani""",RO,Romania,project,,,,,,
federatia romana de fotbal,RO,Romania,project,,,,,,
federatia romana de turism sportiv,RO,Romania,project,,,,,,
federatia sanitas,RO,Romania,project,,,,,,
federatia sanitas din romania,RO,Romania,project,,,,,,
federatia sanitas romania,RO,Romania,project,,,,,,
federatia sindicala a siderurgistilor metarom,RO,Romania,project,,,,,,
federatia sindicala din asigurari si banci,RO,Romania,project,,,,,,
federatia sindicatelor cimentistilor din romania,RO,Romania,project,,,,,,
federatia sindicatelor din industria alimentara,RO,Romania,project,,,,,,
federatia sindicatelor din invatatmant spiru haret,RO,Romania,project,,,,,,
federatia sindicatelor gaz romania,RO,Romania,project,,,,,,
federatia sindicatelor libere din industria lemnului - fslil,RO,Romania,project,,,,,,
federatia sindicatelor libere din invatamant,RO,Romania,project,,,,,,
"federatia sindicatelor libere si independente ,, energetica ''",RO,Romania,project,,,,,,
federatia zonelor metropolitane si aglomerarilor urbane din romania,RO,Romania,project,,,,,,
"federatia\""solidaritateasanitara\""dinr omania",RO,Romania,project,,,,,,
federatiaagricultorilorfermierul,RO,Romania,project,,,,,,
federatianationalaaproducatoriloragri colidinromania-f.n.p.a.r.,RO,Romania,project,,,,,,
federatiaorganizatiilorneguvernament aledinjudetulmaramures,RO,Romania,project,,,,,,
federatiapatronatelordinregiuneaolte niaf-pro,RO,Romania,project,,,,,,
fei,RO,Romania,project,,,,,,
fene grup s.a.,RO,Romania,project,,,,,,
ferm construct srl,RO,Romania,project,,,,,,
fermis s.r.l.,RO,Romania,project,,,,,,
fermit,RO,Romania,project,,,,,,
feroneria prod,RO,Romania,project,,,,,,
fiatest s.r.l.,RO,Romania,project,,,,,,
fiatest srl,RO,Romania,project,,,,,,
fibrex co s.r.l.,RO,Romania,project,,,,,,
fibrex co srl,RO,Romania,project,,,,,,
fidelis energy s.r.l.,RO,Romania,project,,,,,,
field star s.r.l.,RO,Romania,project,,,,,,
field star srl,RO,Romania,project,,,,,,
filadelfia s.r.l.,RO,Romania,project,,,,,,
"filiala din baia mare a fundatiei invatamantului preuniversitar al cooperatiei mestesugaresti ""spiru",RO,Romania,project,,,,,,
filiala din craiova a fundatiei invatamantului preuniversitar al cooperatiei mestesugaresti spiru haret,RO,Romania,project,,,,,,
filiala institutul de cercetari si modernizari energetice - icemenerg,RO,Romania,project,,,,,,
filialabrailaapatronatuluiroman,RO,Romania,project,,,,,,
"filialadinbaiamareafundatieiinvatama ntuluipreuniversitaralcooperatieimest esugaresti\""spiruharet\""",RO,Romania,project,,,,,,
filialadinclujnapocaafundatieiinvata mantuluipreuniversitaralcooperatieim estesugarestispiruharet,RO,Romania,project,,,,,,
filialadoljmihaiviteazulac onfederatieipatrontulrom an,RO,Romania,project,,,,,,
filialajudeteanabnsconstanta,RO,Romania,project,,,,,,
filplast s.r.l,RO,Romania,project,,,,,,
filux s.r.l.,RO,Romania,project,,,,,,
fimatex s.r.l.,RO,Romania,project,,,,,,
fin expert consulting s.r.l.,RO,Romania,project,,,,,,
financial consulting s.r.l.,RO,Romania,project,,,,,,
finans perfect consult s.r.l.,RO,Romania,project,,,,,,
finas invest s.r.l.,RO,Romania,project,,,,,,
finexpert grup s.r.l.,RO,Romania,project,,,,,,
finproject romania srl,RO,Romania,project,,,,,,
finzoom financial services s.r.l.,RO,Romania,project,,,,,,
firenze com s.r.l.,RO,Romania,project,,,,,,
first job school srl,RO,Romania,project,,,,,,
first team logistic s.r.l.,RO,Romania,project,,,,,,
firstjobschoolsrl,RO,Romania,project,,,,,,
fisc consulting s.r.l.,RO,Romania,project,,,,,,
fitonia s.r.l.,RO,Romania,project,,,,,,
flamm phoenix s.r.l.,RO,Romania,project,,,,,,
flb software s.r.l.,RO,Romania,project,,,,,,
flexibil srl,RO,Romania,project,,,,,,
flintab srl,RO,Romania,project,,,,,,
flora sercom s.a.,RO,Romania,project,,,,,,
floradi-invest s.r.l.,RO,Romania,project,,,,,,
florida comimex s.r.l.,RO,Romania,project,,,,,,
florida comimex srl,RO,Romania,project,,,,,,
flowood srl,RO,Romania,project,,,,,,
fluid group hagen s.r.l.,RO,Romania,project,,,,,,
flux s.r.l.,RO,Romania,project,,,,,,
fm management consultancy s.r.l.,RO,Romania,project,,,,,,
fmv corporation,RO,Romania,project,,,,,,
focality (fost radix communications) s.r.l.,RO,Romania,project,,,,,,
focus net s.r.l.,RO,Romania,project,,,,,,
fomco prodimpex s.r.l.,RO,Romania,project,,,,,,
fomco prodimpex srl,RO,Romania,project,,,,,,
fonduri structurale and management consulting s.r.l.,RO,Romania,project,,,,,,
food shop s.r.l. (engelmi com srl),RO,Romania,project,,,,,,
foresta construct s.r.l.,RO,Romania,project,,,,,,
forja neptun srl,RO,Romania,project,,,,,,
formexpert,RO,Romania,project,,,,,,
formificio fioretti srl,RO,Romania,project,,,,,,
fortuna business travel s.r.l.,RO,Romania,project,,,,,,
frarom international est s.r.l.,RO,Romania,project,,,,,,
fretta s.r.l. suceava,RO,Romania,project,,,,,,
frontal production rumanien s.r.l.,RO,Romania,project,,,,,,
fssmetaromfederatiasindicalaasi derurgistilormetarom,RO,Romania,project,,,,,,
"fundatia ""actiunea ecologica romana""",RO,Romania,project,,,,,,
"fundatia ""alaturi de voi"" romania",RO,Romania,project,,,,,,
"fundatia ""centrul pentru educatie economica si dezvoltare din romania - ceed romania""",RO,Romania,project,,,,,,
"fundatia ""centrul pentru educatie economica si dezvoltare din romania- ceed romania""",RO,Romania,project,,,,,,
"fundatia ""centrul roman pentru intreprinderi mici si mijlocii' - crimm",RO,Romania,project,,,,,,
"fundatia ""centrulpentrueducatieec onomicasidezvoltaredinro mania-ceedromania\""",RO,Romania,project,,,,,,
"fundatia ""doina trotusului""",RO,Romania,project,,,,,,
"fundatia ""institutul de ortognatologie si protetica""",RO,Romania,project,,,,,,
"fundatia ""melba""",RO,Romania,project,,,,,,
"fundatia ""multimedia - pentru democratie locala""",RO,Romania,project,,,,,,
"fundatia ""nadia comaneci""",RO,Romania,project,,,,,,
"fundatia ""natura vie""",RO,Romania,project,,,,,,
"fundatia ""organizatia internationala de caritate crestin ortodoxa""",RO,Romania,project,,,,,,
"fundatia ""roma education fund romania""",RO,Romania,project,,,,,,
"fundatia ""sanse egale""",RO,Romania,project,,,,,,
"fundatia ""varlaam mitropolitul""",RO,Romania,project,,,,,,
fundatia academica alumni,RO,Romania,project,,,,,,
fundatia aequilibrum,RO,Romania,project,,,,,,
fundatia agapedia,RO,Romania,project,,,,,,
fundatia agapedia romania,RO,Romania,project,,,,,,
fundatia agora oradea,RO,Romania,project,,,,,,
fundatia alegro,RO,Romania,project,,,,,,
fundatia alpha transilvana,RO,Romania,project,,,,,,
fundatia amfiteatru,RO,Romania,project,,,,,,
fundatia ana aslan international,RO,Romania,project,,,,,,
fundatia antreprenoriat social,RO,Romania,project,,,,,,
fundatia bashford,RO,Romania,project,,,,,,
fundatia baylor marea neagra,RO,Romania,project,,,,,,
fundatia caritabila sfantul daniel,RO,Romania,project,,,,,,
fundatia carpati,RO,Romania,project,,,,,,
fundatia casa de meserii a constructorilor,RO,Romania,project,,,,,,
fundatia casa de meserii a constructorilor - cmc,RO,Romania,project,,,,,,
fundatia centrul de analiza si dezvoltare institutionala eleutheria,RO,Romania,project,,,,,,
fundatia centrul de asistenta pentru organizatii neguvernamentale - centras,RO,Romania,project,,,,,,
fundatia centrul de asistenta rurala,RO,Romania,project,,,,,,
fundatia centrul de dezvoltare manageriala,RO,Romania,project,,,,,,
fundatia centrul de dezvoltare manageriala (cdm),RO,Romania,project,,,,,,
fundatia centrul de resurse juridice,RO,Romania,project,,,,,,
fundatia centrul de resurse pentru comunitatile de romi,RO,Romania,project,,,,,,
fundatia centrul de resurse pentru diversitate etnoculturala,RO,Romania,project,,,,,,
fundatia centrul de resurse pentru educatie si formare profesionala crefop,RO,Romania,project,,,,,,
fundatia centrul national pentru dezvoltare durabila (fundatia c.n.d.d.),RO,Romania,project,,,,,,
fundatia centrul parteneriat pentru egalitate,RO,Romania,project,,,,,,
fundatia centrul pentru analiza si dezvoltare,RO,Romania,project,,,,,,
fundatia centrul pentru analiza si dezvoltare institutionala - eleutheria,RO,Romania,project,,,,,,
fundatia centrul pentru analiza si dezvoltare institutionala eleutheria,RO,Romania,project,,,,,,
fundatia centrul pentru analiza si dezvoltarea institutionala - eleutheria ( fost programul natiunilor unite pentru dezvoltare),RO,Romania,project,,,,,,
fundatia civitas pentru societatea civila,RO,Romania,project,,,,,,
fundatia codecs pentru leadership,RO,Romania,project,,,,,,
fundatia conexiuni,RO,Romania,project,,,,,,
fundatia convergente europene,RO,Romania,project,,,,,,
fundatia copii in dificultate,RO,Romania,project,,,,,,
fundatia copiii nostri,RO,Romania,project,,,,,,
fundatia corona,RO,Romania,project,,,,,,
fundatia creatiw,RO,Romania,project,,,,,,
fundatia cred- centrul romano- elvetian pentru dezvoltarea sistemului de sanatate,RO,Romania,project,,,,,,
fundatia crestina diakonia,RO,Romania,project,,,,,,
fundatia crestina rhema,RO,Romania,project,,,,,,
"fundatia culturala ,,nae leonard""",RO,Romania,project,,,,,,
fundatia culturala delta,RO,Romania,project,,,,,,
fundatia dan voiculescu pentru dezvoltare a romaniei,RO,Romania,project,,,,,,
fundatia danis pentru dezvoltare manageriala,RO,Romania,project,,,,,,
"fundatia de abilitare ""speranta""",RO,Romania,project,,,,,,
fundatia dezvoltare in europa,RO,Romania,project,,,,,,
fundatia dezvoltarea popoarelor,RO,Romania,project,,,,,,
fundatia eco -montan 2000,RO,Romania,project,,,,,,
fundatia emma,RO,Romania,project,,,,,,
fundatia estuar,RO,Romania,project,,,,,,
